probe,gene,gsm,tumor,expression,mean,std,z_score
ILMN_1719146,CTAG1B,GSM4003405,MN,90.62241,307.9323403,235.977365,-0.920893113
ILMN_1719146,CTAG1B,GSM4003414,MN,100.2993,307.9323403,235.977365,-0.879885409
ILMN_1719146,CTAG1B,GSM4003426,MN,107.8424,307.9323403,235.977365,-0.847920055
ILMN_1719146,CTAG1B,GSM4003475,MN,429.8035,307.9323403,235.977365,0.516452753
ILMN_1719146,CTAG1B,GSM4003514,MN,265.7025,307.9323403,235.977365,-0.178957165
ILMN_1719146,CTAG1B,GSM4003545,MN,355.8006,307.9323403,235.977365,0.202851065
ILMN_1719146,CTAG1B,GSM4003552,MN,335.3656,307.9323403,235.977365,0.116253776
ILMN_1719146,CTAG1B,GSM4003553,MN,309.4915,307.9323403,235.977365,0.006607243
ILMN_1719146,CTAG1B,GSM4003556,MN,348.1579,307.9323403,235.977365,0.170463636
ILMN_1719146,CTAG1B,GSM4003565,MN,374.1235,307.9323403,235.977365,0.280497919
ILMN_1719146,CTAG1B,GSM4003575,MN,276.4965,307.9323403,235.977365,-0.13321549
ILMN_1719146,CTAG1B,GSM4003615,MN,472.803,307.9323403,235.977365,0.6986715
ILMN_1719146,CTAG1B,GSM4003662,MN,315.1678,307.9323403,235.977365,0.030661668
ILMN_1719146,CTAG1B,GSM4003695,MN,235.5066,307.9323403,235.977365,-0.306918167
ILMN_1719146,CTAG1B,GSM4003711,MN,294.4043,307.9323403,235.977365,-0.057327703
ILMN_1719146,CTAG1B,GSM4003735,MN,214.01,307.9323403,235.977365,-0.398014192
ILMN_1719146,CTAG1B,GSM4003739,MN,214.5629,307.9323403,235.977365,-0.395671171
ILMN_1719146,CTAG1B,GSM4003785,MN,159.292,307.9323403,235.977365,-0.629892364
ILMN_1719146,CTAG1B,GSM4003786,MN,161.1247,307.9323403,235.977365,-0.622125941
ILMN_1719146,CTAG1B,GSM4003788,MN,143.4154,307.9323403,235.977365,-0.697172546
ILMN_1719146,CTAG1B,GSM4003817,MN,1185.152,307.9323403,235.977365,3.717388994
ILMN_1719146,CTAG1B,GSM4003830,MN,1157.117,307.9323403,235.977365,3.598585227
ILMN_1719146,CTAG1B,GSM4003374,NN,228.0075,435.6840775,414.4322449,-0.50111105
ILMN_1719146,CTAG1B,GSM4003377,NN,228.7268,435.6840775,414.4322449,-0.499375423
ILMN_1719146,CTAG1B,GSM4003444,NN,97.10162,435.6840775,414.4322449,-0.81697904
ILMN_1719146,CTAG1B,GSM4003448,NN,103.8091,435.6840775,414.4322449,-0.800794295
ILMN_1719146,CTAG1B,GSM4003465,NN,356.5533,435.6840775,414.4322449,-0.190937791
ILMN_1719146,CTAG1B,GSM4003803,NN,1291.376,435.6840775,414.4322449,2.064732976
ILMN_1719146,CTAG1B,GSM4003840,NN,819.5933,435.6840775,414.4322449,0.926349789
ILMN_1719146,CTAG1B,GSM4003848,NN,360.305,435.6840775,414.4322449,-0.181885166
ILMN_1728071,kras,GSM4003137,BN,677.1197,861.5662463,390.0658696,-0.472859998
ILMN_1728071,kras,GSM4003140,BN,431.6544,861.5662463,390.0658696,-1.102151918
ILMN_1728071,kras,GSM4003142,BN,646.7054,861.5662463,390.0658696,-0.550832213
ILMN_1728071,kras,GSM4003143,BN,479.6227,861.5662463,390.0658696,-0.979177047
ILMN_1728071,kras,GSM4003144,BN,866.6684,861.5662463,390.0658696,0.013080236
ILMN_1728071,kras,GSM4003145,BN,557.6707,861.5662463,390.0658696,-0.779087764
ILMN_1728071,kras,GSM4003146,BN,751.598,861.5662463,390.0658696,-0.281922247
ILMN_1728071,kras,GSM4003148,BN,754.9224,861.5662463,390.0658696,-0.273399584
ILMN_1728071,kras,GSM4003149,BN,1489.737,861.5662463,390.0658696,1.610422246
ILMN_1728071,kras,GSM4003151,BN,415.5308,861.5662463,390.0658696,-1.143487501
ILMN_1728071,kras,GSM4003163,BN,419.7033,861.5662463,390.0658696,-1.132790589
ILMN_1728071,kras,GSM4003164,BN,399.9156,861.5662463,390.0658696,-1.183519714
ILMN_1728071,kras,GSM4003165,BN,441.7384,861.5662463,390.0658696,-1.076299874
ILMN_1728071,kras,GSM4003166,BN,390.7212,861.5662463,390.0658696,-1.207091117
ILMN_1728071,kras,GSM4003186,BN,622.4523,861.5662463,390.0658696,-0.613009148
ILMN_1728071,kras,GSM4003187,BN,543.3088,861.5662463,390.0658696,-0.81590693
ILMN_1728071,kras,GSM4003188,BN,652.0866,861.5662463,390.0658696,-0.537036595
ILMN_1728071,kras,GSM4003189,BN,702.103,861.5662463,390.0658696,-0.408811072
ILMN_1728071,kras,GSM4003215,BN,711.1666,861.5662463,390.0658696,-0.385574997
ILMN_1728071,kras,GSM4003216,BN,561.5655,861.5662463,390.0658696,-0.769102784
ILMN_1728071,kras,GSM4003233,BN,764.1414,861.5662463,390.0658696,-0.249765114
ILMN_1728071,kras,GSM4003234,BN,972.1672,861.5662463,390.0658696,0.283544299
ILMN_1728071,kras,GSM4003236,BN,1473.827,861.5662463,390.0658696,1.569634263
ILMN_1728071,kras,GSM4003237,BN,717.5797,861.5662463,390.0658696,-0.369133927
ILMN_1728071,kras,GSM4003259,BN,1060.068,861.5662463,390.0658696,0.508892905
ILMN_1728071,kras,GSM4003260,BN,701.6975,861.5662463,390.0658696,-0.40985064
ILMN_1728071,kras,GSM4003272,BN,1131.883,861.5662463,390.0658696,0.693002836
ILMN_1728071,kras,GSM4003274,BN,631.6129,861.5662463,390.0658696,-0.589524396
ILMN_1728071,kras,GSM4003281,BN,1378.374,861.5662463,390.0658696,1.324924311
ILMN_1728071,kras,GSM4003285,BN,715.3186,861.5662463,390.0658696,-0.374930641
ILMN_1728071,kras,GSM4003289,BN,596.556,861.5662463,390.0658696,-0.679398704
ILMN_1728071,kras,GSM4003291,BN,504.1514,861.5662463,390.0658696,-0.916293565
ILMN_1728071,kras,GSM4003301,BN,538.1183,861.5662463,390.0658696,-0.829213657
ILMN_1728071,kras,GSM4003303,BN,790.9027,861.5662463,390.0658696,-0.181157983
ILMN_1728071,kras,GSM4003304,BN,670.9487,861.5662463,390.0658696,-0.488680403
ILMN_1728071,kras,GSM4003314,BN,300.1055,861.5662463,390.0658696,-1.43939983
ILMN_1728071,kras,GSM4003317,BN,371.8298,861.5662463,390.0658696,-1.255522425
ILMN_1728071,kras,GSM4003318,BN,321.155,861.5662463,390.0658696,-1.385435867
ILMN_1728071,kras,GSM4003320,BN,181.7374,861.5662463,390.0658696,-1.742856526
ILMN_1728071,kras,GSM4003323,BN,234.962,861.5662463,390.0658696,-1.606406238
ILMN_1728071,kras,GSM4003324,BN,295.8682,861.5662463,390.0658696,-1.450262867
ILMN_1728071,kras,GSM4003326,BN,346.3755,861.5662463,390.0658696,-1.320778839
ILMN_1728071,kras,GSM4003339,BN,387.5828,861.5662463,390.0658696,-1.215136938
ILMN_1728071,kras,GSM4003346,BN,306.1452,861.5662463,390.0658696,-1.423916035
ILMN_1728071,kras,GSM4003365,BN,425.9136,861.5662463,390.0658696,-1.116869432
ILMN_1728071,kras,GSM4003368,BN,659.7178,861.5662463,390.0658696,-0.51747272
ILMN_1728071,kras,GSM4003372,BN,582.8268,861.5662463,390.0658696,-0.714595836
ILMN_1728071,kras,GSM4003375,BN,553.8842,861.5662463,390.0658696,-0.788795099
ILMN_1728071,kras,GSM4003378,BN,403.7761,861.5662463,390.0658696,-1.173622667
ILMN_1728071,kras,GSM4003380,BN,471.2323,861.5662463,390.0658696,-1.00068726
ILMN_1728071,kras,GSM4003385,BN,743.2301,861.5662463,390.0658696,-0.303374777
ILMN_1728071,kras,GSM4003386,BN,415.2859,861.5662463,390.0658696,-1.144115343
ILMN_1728071,kras,GSM4003392,BN,716.3014,861.5662463,390.0658696,-0.372411066
ILMN_1728071,kras,GSM4003408,BN,580.3839,861.5662463,390.0658696,-0.720858625
ILMN_1728071,kras,GSM4003412,BN,957.3866,861.5662463,390.0658696,0.245651725
ILMN_1728071,kras,GSM4003415,BN,285.3183,861.5662463,390.0658696,-1.477309325
ILMN_1728071,kras,GSM4003416,BN,343.7126,861.5662463,390.0658696,-1.327605635
ILMN_1728071,kras,GSM4003418,BN,259.2228,861.5662463,390.0658696,-1.544209564
ILMN_1728071,kras,GSM4003421,BN,739.8765,861.5662463,390.0658696,-0.3119723
ILMN_1728071,kras,GSM4003423,BN,1068.122,861.5662463,390.0658696,0.5295407
ILMN_1728071,kras,GSM4003434,BN,232.3961,861.5662463,390.0658696,-1.612984358
ILMN_1728071,kras,GSM4003435,BN,335.5121,861.5662463,390.0658696,-1.348629007
ILMN_1728071,kras,GSM4003436,BN,1152.532,861.5662463,390.0658696,0.745940048
ILMN_1728071,kras,GSM4003437,BN,217.8392,861.5662463,390.0658696,-1.65030344
ILMN_1728071,kras,GSM4003438,BN,369.7631,861.5662463,390.0658696,-1.26082076
ILMN_1728071,kras,GSM4003466,BN,1410.6,861.5662463,390.0658696,1.407541127
ILMN_1728071,kras,GSM4003469,BN,952.1073,861.5662463,390.0658696,0.232117344
ILMN_1728071,kras,GSM4003471,BN,839.1406,861.5662463,390.0658696,-0.057491947
ILMN_1728071,kras,GSM4003484,BN,738.1786,861.5662463,390.0658696,-0.316325154
ILMN_1728071,kras,GSM4003491,BN,1260.543,861.5662463,390.0658696,1.022844562
ILMN_1728071,kras,GSM4003505,BN,779.3147,861.5662463,390.0658696,-0.210865786
ILMN_1728071,kras,GSM4003507,BN,1282.774,861.5662463,390.0658696,1.079837501
ILMN_1728071,kras,GSM4003519,BN,1182.328,861.5662463,390.0658696,0.822327147
ILMN_1728071,kras,GSM4003520,BN,1011.14,861.5662463,390.0658696,0.383457681
ILMN_1728071,kras,GSM4003521,BN,1400.013,861.5662463,390.0658696,1.380399557
ILMN_1728071,kras,GSM4003522,BN,1012.692,861.5662463,390.0658696,0.387436496
ILMN_1728071,kras,GSM4003523,BN,1261.042,861.5662463,390.0658696,1.024123833
ILMN_1728071,kras,GSM4003524,BN,1398.268,861.5662463,390.0658696,1.375925954
ILMN_1728071,kras,GSM4003525,BN,837.6092,861.5662463,390.0658696,-0.061417951
ILMN_1728071,kras,GSM4003526,BN,1408.767,861.5662463,390.0658696,1.402841921
ILMN_1728071,kras,GSM4003527,BN,1122.65,861.5662463,390.0658696,0.669332474
ILMN_1728071,kras,GSM4003528,BN,1287.373,861.5662463,390.0658696,1.091627817
ILMN_1728071,kras,GSM4003529,BN,1261.476,861.5662463,390.0658696,1.025236466
ILMN_1728071,kras,GSM4003530,BN,1067.258,861.5662463,390.0658696,0.52732569
ILMN_1728071,kras,GSM4003531,BN,1017.153,861.5662463,390.0658696,0.398873026
ILMN_1728071,kras,GSM4003532,BN,686.2887,861.5662463,390.0658696,-0.449353712
ILMN_1728071,kras,GSM4003533,BN,1280.458,861.5662463,390.0658696,1.073900042
ILMN_1728071,kras,GSM4003534,BN,717.3479,861.5662463,390.0658696,-0.369728186
ILMN_1728071,kras,GSM4003535,BN,1597.449,861.5662463,390.0658696,1.886560222
ILMN_1728071,kras,GSM4003536,BN,1069.86,861.5662463,390.0658696,0.533996358
ILMN_1728071,kras,GSM4003537,BN,1283.349,861.5662463,390.0658696,1.081311611
ILMN_1728071,kras,GSM4003538,BN,1036.818,861.5662463,390.0658696,0.449287588
ILMN_1728071,kras,GSM4003560,BN,850.851,861.5662463,390.0658696,-0.027470351
ILMN_1728071,kras,GSM4003564,BN,1111.006,861.5662463,390.0658696,0.639481106
ILMN_1728071,kras,GSM4003566,BN,817.7961,861.5662463,390.0658696,-0.112212192
ILMN_1728071,kras,GSM4003567,BN,1071.376,861.5662463,390.0658696,0.537882881
ILMN_1728071,kras,GSM4003569,BN,852.9677,861.5662463,390.0658696,-0.022043832
ILMN_1728071,kras,GSM4003574,BN,663.741,861.5662463,390.0658696,-0.507158564
ILMN_1728071,kras,GSM4003576,BN,1176.435,861.5662463,390.0658696,0.807219442
ILMN_1728071,kras,GSM4003578,BN,1088.443,861.5662463,390.0658696,0.581637029
ILMN_1728071,kras,GSM4003579,BN,950.1792,861.5662463,390.0658696,0.227174333
ILMN_1728071,kras,GSM4003583,BN,2154.258,861.5662463,390.0658696,3.314034512
ILMN_1728071,kras,GSM4003584,BN,1943.545,861.5662463,390.0658696,2.773836006
ILMN_1728071,kras,GSM4003585,BN,1679.785,861.5662463,390.0658696,2.09764252
ILMN_1728071,kras,GSM4003586,BN,1722.974,861.5662463,390.0658696,2.208364845
ILMN_1728071,kras,GSM4003588,BN,2186.737,861.5662463,390.0658696,3.397299936
ILMN_1728071,kras,GSM4003592,BN,1995.313,861.5662463,390.0658696,2.906552052
ILMN_1728071,kras,GSM4003593,BN,2055.82,861.5662463,390.0658696,3.061672007
ILMN_1728071,kras,GSM4003594,BN,638.9244,861.5662463,390.0658696,-0.570780126
ILMN_1728071,kras,GSM4003595,BN,792.5046,861.5662463,390.0658696,-0.177051241
ILMN_1728071,kras,GSM4003597,BN,1300.18,861.5662463,390.0658696,1.124460733
ILMN_1728071,kras,GSM4003598,BN,1669.119,861.5662463,390.0658696,2.07029842
ILMN_1728071,kras,GSM4003600,BN,1008.957,861.5662463,390.0658696,0.37786119
ILMN_1728071,kras,GSM4003603,BN,1629.842,861.5662463,390.0658696,1.969605171
ILMN_1728071,kras,GSM4003604,BN,714.9435,861.5662463,390.0658696,-0.375892273
ILMN_1728071,kras,GSM4003605,BN,919.9572,861.5662463,390.0658696,0.149695111
ILMN_1728071,kras,GSM4003606,BN,2090.768,861.5662463,390.0658696,3.151267131
ILMN_1728071,kras,GSM4003613,BN,779.403,861.5662463,390.0658696,-0.210639414
ILMN_1728071,kras,GSM4003618,BN,575.0634,861.5662463,390.0658696,-0.734498629
ILMN_1728071,kras,GSM4003619,BN,952.1484,861.5662463,390.0658696,0.232222711
ILMN_1728071,kras,GSM4003620,BN,847.6425,861.5662463,390.0658696,-0.035695885
ILMN_1728071,kras,GSM4003621,BN,950.4416,861.5662463,390.0658696,0.22784704
ILMN_1728071,kras,GSM4003623,BN,907.7822,861.5662463,390.0658696,0.118482434
ILMN_1728071,kras,GSM4003624,BN,749.451,861.5662463,390.0658696,-0.287426445
ILMN_1728071,kras,GSM4003625,BN,666.6019,861.5662463,390.0658696,-0.499824162
ILMN_1728071,kras,GSM4003626,BN,863.2777,861.5662463,390.0658696,0.004387602
ILMN_1728071,kras,GSM4003628,BN,715.2379,861.5662463,390.0658696,-0.375137529
ILMN_1728071,kras,GSM4003629,BN,707.2151,861.5662463,390.0658696,-0.395705337
ILMN_1728071,kras,GSM4003630,BN,1000.187,861.5662463,390.0658696,0.355377808
ILMN_1728071,kras,GSM4003632,BN,1173.321,861.5662463,390.0658696,0.799236175
ILMN_1728071,kras,GSM4003633,BN,1200.93,861.5662463,390.0658696,0.870016528
ILMN_1728071,kras,GSM4003634,BN,807.2683,861.5662463,390.0658696,-0.139201993
ILMN_1728071,kras,GSM4003635,BN,729.563,861.5662463,390.0658696,-0.338412706
ILMN_1728071,kras,GSM4003638,BN,582.1182,861.5662463,390.0658696,-0.716412453
ILMN_1728071,kras,GSM4003639,BN,683.2326,861.5662463,390.0658696,-0.457188542
ILMN_1728071,kras,GSM4003640,BN,549.4814,861.5662463,390.0658696,-0.800082424
ILMN_1728071,kras,GSM4003641,BN,622.233,861.5662463,390.0658696,-0.613571361
ILMN_1728071,kras,GSM4003643,BN,1204.544,861.5662463,390.0658696,0.87928163
ILMN_1728071,kras,GSM4003644,BN,990.481,861.5662463,390.0658696,0.330494831
ILMN_1728071,kras,GSM4003645,BN,383.5842,861.5662463,390.0658696,-1.225388027
ILMN_1728071,kras,GSM4003646,BN,744.6955,861.5662463,390.0658696,-0.299617976
ILMN_1728071,kras,GSM4003647,BN,526.0562,861.5662463,390.0658696,-0.860136896
ILMN_1728071,kras,GSM4003648,BN,1018.58,861.5662463,390.0658696,0.402531382
ILMN_1728071,kras,GSM4003649,BN,726.7958,861.5662463,390.0658696,-0.345506892
ILMN_1728071,kras,GSM4003650,BN,480.6319,861.5662463,390.0658696,-0.976589792
ILMN_1728071,kras,GSM4003651,BN,1337.757,861.5662463,390.0658696,1.220795744
ILMN_1728071,kras,GSM4003652,BN,1012.05,861.5662463,390.0658696,0.38579062
ILMN_1728071,kras,GSM4003654,BN,596.1193,861.5662463,390.0658696,-0.680518259
ILMN_1728071,kras,GSM4003656,BN,921.0864,861.5662463,390.0658696,0.152590007
ILMN_1728071,kras,GSM4003657,BN,763.5582,861.5662463,390.0658696,-0.251260246
ILMN_1728071,kras,GSM4003658,BN,683.1558,861.5662463,390.0658696,-0.457385432
ILMN_1728071,kras,GSM4003659,BN,802.991,861.5662463,390.0658696,-0.150167577
ILMN_1728071,kras,GSM4003660,BN,826.0435,861.5662463,390.0658696,-0.091068584
ILMN_1728071,kras,GSM4003663,BN,753.0099,861.5662463,390.0658696,-0.278302602
ILMN_1728071,kras,GSM4003664,BN,500.7892,861.5662463,390.0658696,-0.924913135
ILMN_1728071,kras,GSM4003667,BN,670.5166,861.5662463,390.0658696,-0.489788165
ILMN_1728071,kras,GSM4003669,BN,955.6729,861.5662463,390.0658696,0.241258364
ILMN_1728071,kras,GSM4003673,BN,921.3233,861.5662463,390.0658696,0.15319734
ILMN_1728071,kras,GSM4003676,BN,1157.19,861.5662463,390.0658696,0.757881621
ILMN_1728071,kras,GSM4003678,BN,758.5345,861.5662463,390.0658696,-0.264139353
ILMN_1728071,kras,GSM4003679,BN,740.1964,861.5662463,390.0658696,-0.311152182
ILMN_1728071,kras,GSM4003680,BN,985.4858,861.5662463,390.0658696,0.317688789
ILMN_1728071,kras,GSM4003681,BN,929.2506,861.5662463,390.0658696,0.173520318
ILMN_1728071,kras,GSM4003682,BN,752.4985,861.5662463,390.0658696,-0.279613662
ILMN_1728071,kras,GSM4003683,BN,844.9383,861.5662463,390.0658696,-0.04262856
ILMN_1728071,kras,GSM4003684,BN,939.312,861.5662463,390.0658696,0.199314423
ILMN_1728071,kras,GSM4003685,BN,577.2435,861.5662463,390.0658696,-0.728909573
ILMN_1728071,kras,GSM4003686,BN,678.955,861.5662463,390.0658696,-0.468154895
ILMN_1728071,kras,GSM4003687,BN,800.5259,861.5662463,390.0658696,-0.156487278
ILMN_1728071,kras,GSM4003688,BN,936.3185,861.5662463,390.0658696,0.191640078
ILMN_1728071,kras,GSM4003689,BN,967.1756,861.5662463,390.0658696,0.270747486
ILMN_1728071,kras,GSM4003691,BN,1003.171,861.5662463,390.0658696,0.363027798
ILMN_1728071,kras,GSM4003693,BN,1070.85,861.5662463,390.0658696,0.536534391
ILMN_1728071,kras,GSM4003694,BN,916.7334,861.5662463,390.0658696,0.141430353
ILMN_1728071,kras,GSM4003699,BN,899.1238,861.5662463,390.0658696,0.096285157
ILMN_1728071,kras,GSM4003701,BN,862.9583,861.5662463,390.0658696,0.003568766
ILMN_1728071,kras,GSM4003702,BN,1051.178,861.5662463,390.0658696,0.486101883
ILMN_1728071,kras,GSM4003704,BN,1216.895,861.5662463,390.0658696,0.910945513
ILMN_1728071,kras,GSM4003708,BN,942.6239,861.5662463,390.0658696,0.20780504
ILMN_1728071,kras,GSM4003709,BN,939.8505,861.5662463,390.0658696,0.200694959
ILMN_1728071,kras,GSM4003710,BN,1144.486,861.5662463,390.0658696,0.725312763
ILMN_1728071,kras,GSM4003762,BN,588.9831,861.5662463,390.0658696,-0.698813117
ILMN_1728071,kras,GSM4003763,BN,627.447,861.5662463,390.0658696,-0.600204387
ILMN_1728071,kras,GSM4003764,BN,624.534,861.5662463,390.0658696,-0.607672357
ILMN_1728071,kras,GSM4003765,BN,527.7161,861.5662463,390.0658696,-0.855881461
ILMN_1728071,kras,GSM4003766,BN,723.4102,861.5662463,390.0658696,-0.354186452
ILMN_1728071,kras,GSM4003767,BN,577.8198,861.5662463,390.0658696,-0.72743213
ILMN_1728071,kras,GSM4003768,BN,807.6474,861.5662463,390.0658696,-0.138230106
ILMN_1728071,kras,GSM4003769,BN,568.483,861.5662463,390.0658696,-0.7513686
ILMN_1728071,kras,GSM4003770,BN,592.3901,861.5662463,390.0658696,-0.690078695
ILMN_1728071,kras,GSM4003771,BN,711.8919,861.5662463,390.0658696,-0.383715567
ILMN_1728071,kras,GSM4003773,BN,372.2823,861.5662463,390.0658696,-1.254362364
ILMN_1728071,kras,GSM4003774,BN,550.7958,861.5662463,390.0658696,-0.796712736
ILMN_1728071,kras,GSM4003775,BN,416.336,861.5662463,390.0658696,-1.141423234
ILMN_1728071,kras,GSM4003776,BN,446.9698,861.5662463,390.0658696,-1.062888293
ILMN_1728071,kras,GSM4003777,BN,505.1004,861.5662463,390.0658696,-0.913860643
ILMN_1728071,kras,GSM4003778,BN,646.1639,861.5662463,390.0658696,-0.55222044
ILMN_1728071,kras,GSM4003779,BN,462.6755,861.5662463,390.0658696,-1.022624068
ILMN_1728071,kras,GSM4003780,BN,442.4304,861.5662463,390.0658696,-1.074525815
ILMN_1728071,kras,GSM4003781,BN,487.6338,861.5662463,390.0658696,-0.958639234
ILMN_1728071,kras,GSM4003782,BN,472.8346,861.5662463,390.0658696,-0.996579492
ILMN_1728071,kras,GSM4003801,BN,1347.042,861.5662463,390.0658696,1.244599416
ILMN_1728071,kras,GSM4003802,BN,1380.321,861.5662463,390.0658696,1.329915776
ILMN_1728071,kras,GSM4003806,BN,1681.152,861.5662463,390.0658696,2.101147056
ILMN_1728071,kras,GSM4003808,BN,1280.409,861.5662463,390.0658696,1.073774422
ILMN_1728071,kras,GSM4003819,BN,1286.611,861.5662463,390.0658696,1.089674301
ILMN_1728071,kras,GSM4003820,BN,1461.111,861.5662463,390.0658696,1.537034641
ILMN_1728071,kras,GSM4003821,BN,1498.378,861.5662463,390.0658696,1.632574914
ILMN_1728071,kras,GSM4003823,BN,1106.825,861.5662463,390.0658696,0.628762403
ILMN_1728071,kras,GSM4003826,BN,1182.193,861.5662463,390.0658696,0.821981052
ILMN_1728071,kras,GSM4003827,BN,1335.15,861.5662463,390.0658696,1.214112258
ILMN_1728071,kras,GSM4003828,BN,1282.484,861.5662463,390.0658696,1.079094036
ILMN_1728071,kras,GSM4003839,BN,716.8916,861.5662463,390.0658696,-0.370897988
ILMN_1728071,kras,GSM4003841,BN,1259.625,861.5662463,390.0658696,1.020491114
ILMN_1728071,kras,GSM4003842,BN,845.3774,861.5662463,390.0658696,-0.041502853
ILMN_1728071,kras,GSM4003843,BN,870.3074,861.5662463,390.0658696,0.02240943
ILMN_1728071,kras,GSM4003844,BN,765.8255,861.5662463,390.0658696,-0.245447638
ILMN_1728071,kras,GSM4003846,BN,658.9056,861.5662463,390.0658696,-0.519554932
ILMN_1728071,kras,GSM4003138,MN,906.0842,817.3472239,389.3405471,0.227916092
ILMN_1728071,kras,GSM4003139,MN,545.0204,817.3472239,389.3405471,-0.699456622
ILMN_1728071,kras,GSM4003141,MN,520.9697,817.3472239,389.3405471,-0.761229536
ILMN_1728071,kras,GSM4003147,MN,492.5795,817.3472239,389.3405471,-0.834148219
ILMN_1728071,kras,GSM4003150,MN,1042.795,817.3472239,389.3405471,0.57905034
ILMN_1728071,kras,GSM4003152,MN,945.575,817.3472239,389.3405471,0.329346062
ILMN_1728071,kras,GSM4003153,MN,551.6641,817.3472239,389.3405471,-0.68239264
ILMN_1728071,kras,GSM4003154,MN,634.352,817.3472239,389.3405471,-0.47001327
ILMN_1728071,kras,GSM4003155,MN,436.2525,817.3472239,389.3405471,-0.978821052
ILMN_1728071,kras,GSM4003156,MN,583.9121,817.3472239,389.3405471,-0.599565408
ILMN_1728071,kras,GSM4003157,MN,937.5215,817.3472239,389.3405471,0.308661086
ILMN_1728071,kras,GSM4003158,MN,689.5006,817.3472239,389.3405471,-0.328367094
ILMN_1728071,kras,GSM4003159,MN,767.9166,817.3472239,389.3405471,-0.126959866
ILMN_1728071,kras,GSM4003160,MN,557.5989,817.3472239,389.3405471,-0.667149429
ILMN_1728071,kras,GSM4003161,MN,594.0629,817.3472239,389.3405471,-0.57349363
ILMN_1728071,kras,GSM4003162,MN,568.8855,817.3472239,389.3405471,-0.638160412
ILMN_1728071,kras,GSM4003167,MN,446.9918,817.3472239,389.3405471,-0.951237744
ILMN_1728071,kras,GSM4003168,MN,638.5201,817.3472239,389.3405471,-0.459307732
ILMN_1728071,kras,GSM4003169,MN,482.884,817.3472239,389.3405471,-0.859050583
ILMN_1728071,kras,GSM4003170,MN,502.9347,817.3472239,389.3405471,-0.807551451
ILMN_1728071,kras,GSM4003171,MN,683.9349,817.3472239,389.3405471,-0.342662291
ILMN_1728071,kras,GSM4003172,MN,745.4485,817.3472239,389.3405471,-0.184667958
ILMN_1728071,kras,GSM4003173,MN,474.5839,817.3472239,389.3405471,-0.880368938
ILMN_1728071,kras,GSM4003174,MN,422.199,817.3472239,389.3405471,-1.014916701
ILMN_1728071,kras,GSM4003175,MN,1156.393,817.3472239,389.3405471,0.870820619
ILMN_1728071,kras,GSM4003176,MN,630.4033,817.3472239,389.3405471,-0.480155291
ILMN_1728071,kras,GSM4003177,MN,798.5995,817.3472239,389.3405471,-0.048152508
ILMN_1728071,kras,GSM4003178,MN,780.4202,817.3472239,389.3405471,-0.094845051
